Outage ID,Platts Outage ID,ECPTA ID,Name,Country,Planning Status,Unit,start_date,end_date,Volume,Edited
10705,10705,618,Aliaga Refinery,Turkey,Planned,CDU,2024-09-05,2024-10-31,200,No
10706,10706,618,Aliaga Refinery,Turkey,Planned,Coker,2024-09-05,2024-10-31,37,No
10707,10707,618,Aliaga Refinery,Turkey,Planned,HCU,2024-09-05,2024-10-31,63,No
10708,10708,618,Aliaga Refinery,Turkey,Planned,Reformer,2024-09-05,2024-10-31,28,No
11904,11904,501,Paraguana Refinery,Venezuela,Unplanned,Reformer,2024-09-03,2024-09-30,40.5,No
11915,11915,267,NRC Europoort Refinery,Netherlands,Unplanned,CDU,2024-09-03,2024-09-04,380,No
11916,11916,267,NRC Europoort Refinery,Netherlands,Unplanned,Reformer,2024-09-03,2024-09-04,27,No
11917,11917,267,NRC Europoort Refinery,Netherlands,Unplanned,FCU,2024-09-03,2024-09-04,61.99,No
11971,11971,408,Lima Refinery,United States,Planned,FCU,2024-09-02,2024-10-15,40,No
11787,11787,345,Pulau Merlimau Refinery,Singapore,Planned,CDU,2024-09-02,2024-10-12,155,No
11905,11905,210,Priolo Gargallo Refinery,Italy,Unplanned,CDU,2024-09-02,2024-09-10,124,No
12049,12049,313,Ryazan Refinery,Russia,Unplanned,CDU,2024-09-01,2024-12-31,41,No
11404,11404,414,Cenovus Toledo Refinery,United States,Planned,CDU,2024-09-01,2024-11-01,155,No
11875,11875,328,Novo-Kuybyshevskiy Refinery,Russia,Planned,CDU,2024-09-01,2024-10-21,191,No
12040,12040,321,Perm Refinery,Russia,Planned,CDU,2024-09-01,2024-10-18,39,No
12041,12041,321,Perm Refinery,Russia,Planned,FCU,2024-09-01,2024-10-18,9.6,No
12042,12042,321,Perm Refinery,Russia,Planned,HCU,2024-09-01,2024-10-18,64.8,No
12043,12043,321,Perm Refinery,Russia,Planned,Reformer,2024-09-01,2024-10-18,39.35,No
12048,12048,313,Ryazan Refinery,Russia,Planned,CDU,2024-09-01,2024-10-16,83,No
11247,11247,97,Sinopec Shengli Refinery,China,Planned,CDU,2024-09-01,2024-10-15,40,No
11248,11248,97,Sinopec Shengli Refinery,China,Planned,Coker,2024-09-01,2024-10-15,7,No
11249,11249,97,Sinopec Shengli Refinery,China,Planned,FCU,2024-09-01,2024-10-15,12,No
11250,11250,97,Sinopec Shengli Refinery,China,Planned,HCU,2024-09-01,2024-10-15,4.4,No
11251,11251,97,Sinopec Shengli Refinery,China,Planned,Reformer,2024-09-01,2024-10-15,9.3,No
11478,11478,408,Lima Refinery,United States,Planned,Coker,2024-09-01,2024-10-01,20.48,No
11500,11500,545,NEL Jamnagar Refinery,India,Planned,CDU,2024-09-01,2024-10-01,377,No
12007,12007,545,NEL Jamnagar Refinery,India,Planned,Coker,2024-09-01,2024-10-01,128.4,No
12008,12008,545,NEL Jamnagar Refinery,India,Planned,FCU,2024-09-01,2024-10-01,74.69,No
11878,11878,545,NEL Jamnagar Refinery,India,Planned,HCU,2024-09-01,2024-09-30,123,No
11902,11902,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-09-01,2024-09-30,45,No
11982,11982,248,Az Zawiyah Refinery,Libya,Planned,CDU,2024-09-01,2024-09-23,60,No
11901,11901,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-09-01,2024-09-12,84,No
11903,11903,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-09-01,2024-09-12,56,No
11959,11959,312,Moscow Refinery,Russia,Unplanned,CDU,2024-09-01,2024-09-12,120,No
11908,11908,439,Valero Port Arthur Refinery,United States,Unplanned,CDU,2024-09-01,2024-09-03,250,No
11294,11294,369,Ta-Lin Refinery,Taiwan,Planned,Reformer,2024-08-30,2024-10-18,40,No
11995,11995,149,Godorf Refinery,Germany,Planned,CDU,2024-08-26,2024-10-15,190,No
11996,11996,149,Godorf Refinery,Germany,Planned,HCU,2024-08-26,2024-10-15,42,No
11509,11509,171,CPCL Chennai Refinery,India,Planned,CDU,2024-08-26,2024-09-30,85.99,No
11958,11958,335,Omsk Refinery,Russia,Unplanned,CDU,2024-08-26,2024-09-13,172,No
11838,11838,544,BORL Bina Refinery,India,Planned,HCU,2024-08-26,2024-09-10,51.6,No
11253,11253,64,Sinopec Cangzhou Refinery,China,Planned,CDU,2024-08-25,2024-10-25,70,No
11254,11254,64,Sinopec Cangzhou Refinery,China,Planned,Coker,2024-08-25,2024-10-25,23.6,No
11255,11255,64,Sinopec Cangzhou Refinery,China,Planned,FCU,2024-08-25,2024-10-25,24,No
11256,11256,64,Sinopec Cangzhou Refinery,China,Planned,Reformer,2024-08-25,2024-10-25,3.5,No
11207,11207,78,PetroChina Jilin Refinery,China,Planned,CDU,2024-08-24,2024-10-14,200,No
11208,11208,78,PetroChina Jilin Refinery,China,Planned,Coker,2024-08-24,2024-10-14,17,No
11209,11209,78,PetroChina Jilin Refinery,China,Planned,FCU,2024-08-24,2024-10-14,39.99,No
11210,11210,78,PetroChina Jilin Refinery,China,Planned,HCU,2024-08-24,2024-10-14,18,No
11211,11211,78,PetroChina Jilin Refinery,China,Planned,Reformer,2024-08-24,2024-10-14,40,No
11246,11246,82,Sinopec Jinling Refinery,China,Planned,CDU,2024-08-24,2024-10-14,160,No
11873,11873,316,Angarsk Refinery,Russia,Planned,CDU,2024-08-24,2024-09-20,88,No
11897,11897,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-08-23,2024-09-21,80,No
11895,11895,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-08-23,2024-09-01,56,No
11885,11885,120,Litvinov Refinery,Czech Republic,Unplanned,CDU,2024-08-22,2024-09-07,107.83,No
11886,11886,120,Litvinov Refinery,Czech Republic,Unplanned,HCU,2024-08-22,2024-09-07,43.28,No
11887,11887,120,Litvinov Refinery,Czech Republic,Unplanned,Reformer,2024-08-22,2024-09-07,18.53,No
11896,11896,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-08-21,2024-09-01,85,No
12064,12064,411,Rosemount Refinery,United States,Unplanned,FCU,2024-08-21,2024-08-26,90.2,No
11879,11879,346,Pulau Bukom Refinery,Singapore,Planned,CDU,2024-08-20,2024-10-07,100,No
11876,11876,121,Fredericia Refinery,Denmark,Planned,CDU,2024-08-20,2024-09-19,67.2,No
11877,11877,121,Fredericia Refinery,Denmark,Planned,Reformer,2024-08-20,2024-09-19,12.99,No
11862,11862,169,IOCL Haldia Refinery,India,Planned,CDU,2024-08-17,2024-10-07,170,No
11863,11863,169,IOCL Haldia Refinery,India,Planned,Coker,2024-08-17,2024-10-07,51.6,No
11864,11864,169,IOCL Haldia Refinery,India,Planned,FCU,2024-08-17,2024-10-07,13.36,No
11865,11865,169,IOCL Haldia Refinery,India,Planned,HCU,2024-08-17,2024-10-07,33,No
11866,11866,169,IOCL Haldia Refinery,India,Planned,Reformer,2024-08-17,2024-10-07,44.3,No
11510,11510,171,CPCL Chennai Refinery,India,Planned,FCU,2024-08-16,2024-09-14,14.89,No
11511,11511,546,IOCL Paradip Refinery,India,Planned,CDU,2024-08-16,2024-09-14,300,No
11925,11925,24,Novopolotsk Refinery,Belarus,Planned,Coker,2024-08-10,2024-09-23,20,No
11861,11861,224,Kashima (2) Refinery,Japan,Unplanned,CDU,2024-08-10,2024-09-20,175,No
11860,11860,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-08-08,2024-08-23,75,No
11884,11884,487,El Segundo Refinery,United States,Unplanned,FCU,2024-08-08,2024-08-15,69.98,No
12039,12039,147,Burghausen Refinery,Germany,Unplanned,CDU,2024-08-07,2024-09-15,72,No
11855,11855,548,OQ Sohar Refinery,Oman,Unplanned,CDU,2024-08-05,2024-08-13,178,No
11856,11856,548,OQ Sohar Refinery,Oman,Unplanned,Coker,2024-08-05,2024-08-13,35,No
11857,11857,548,OQ Sohar Refinery,Oman,Unplanned,FCU,2024-08-05,2024-08-13,75.26,No
11858,11858,548,OQ Sohar Refinery,Oman,Unplanned,HCU,2024-08-05,2024-08-13,50,No
11859,11859,548,OQ Sohar Refinery,Oman,Unplanned,Reformer,2024-08-05,2024-08-13,35,No
11972,11972,439,Valero Port Arthur Refinery,United States,Unplanned,CDU,2024-08-03,2024-09-01,250,No
11629,11629,444,Sunray Refinery,United States,Planned,CDU,2024-08-02,2024-09-21,192.95,No
11630,11630,444,Sunray Refinery,United States,Planned,FCU,2024-08-02,2024-09-21,62.5,No
11988,11988,444,Sunray Refinery,United States,Planned,HCU,2024-08-02,2024-09-21,62.95,No
11797,11797,379,Izmir Refinery,Turkey,Planned,FCU,2024-08-01,2024-12-25,14.99,No
11334,11334,750,Hengli Petrochemical,China,Planned,HCU,2024-08-01,2024-09-20,150,No
11335,11335,750,Hengli Petrochemical,China,Planned,Reformer,2024-08-01,2024-09-20,120,No
11953,11953,82,Sinopec Jinling Refinery,China,Planned,CDU,2024-08-01,2024-09-20,160,No
11834,11834,403,Paulsboro Refinery,United States,Planned,CDU,2024-08-01,2024-08-30,50,No
11888,11888,335,Omsk Refinery,Russia,Unplanned,CDU,2024-08-01,2024-08-19,172,No
11847,11847,236,Sendai Refinery,Japan,Unplanned,CDU,2024-08-01,2024-08-15,137,No
11845,11845,408,Lima Refinery,United States,Unplanned,CDU,2024-07-30,2024-08-04,177,No
11849,11849,441,Motiva Port Arthur Refinery,United States,Unplanned,CDU,2024-07-27,2024-07-29,200,No
11850,11850,441,Motiva Port Arthur Refinery,United States,Unplanned,FCU,2024-07-24,2024-08-07,82.1,No
11833,11833,222,ENEOS Chiba Refinery,Japan,Unplanned,CDU,2024-07-23,2024-07-28,122,No
11837,11837,110,Cartagena Refinery,Colombia,Planned,HCU,2024-07-22,2024-09-10,35,No
11835,11835,369,Ta-Lin Refinery,Taiwan,Unplanned,FCU,2024-07-21,2024-10-14,80,No
11810,11810,531,Yulin Refinery,China,Planned,CDU,2024-07-20,2024-09-04,92,No
11811,11811,531,Yulin Refinery,China,Planned,FCU,2024-07-20,2024-09-04,24,No
11812,11812,531,Yulin Refinery,China,Planned,HCU,2024-07-20,2024-09-04,8.6,No
11813,11813,531,Yulin Refinery,China,Planned,Reformer,2024-07-20,2024-09-04,18.6,No
12027,12027,529,Yonping Refinery Company,China,Planned,CDU,2024-07-20,2024-09-04,92,No
12028,12028,529,Yonping Refinery Company,China,Planned,Coker,2024-07-20,2024-09-04,3,No
12029,12029,529,Yonping Refinery Company,China,Planned,FCU,2024-07-20,2024-09-04,40,No
12030,12030,529,Yonping Refinery Company,China,Planned,Reformer,2024-07-20,2024-09-04,14,No
11831,11831,440,Total Port Arthur Refinery,United States,Unplanned,Coker,2024-07-19,2024-07-28,50,No
11869,11869,779,Shangneng Refinery,China,Planned,CDU,2024-07-18,2024-08-30,40,No
11870,11870,779,Shangneng Refinery,China,Planned,Coker,2024-07-18,2024-08-30,12,No
11871,11871,779,Shangneng Refinery,China,Planned,FCU,2024-07-18,2024-08-30,20,No
11872,11872,779,Shangneng Refinery,China,Planned,HCU,2024-07-18,2024-08-30,15,No
11832,11832,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-07-18,2024-08-08,140,No
11851,11851,220,Cosmo Oil Chiba Refinery,Japan,Unplanned,CDU,2024-07-17,2024-08-04,75,No
11257,11257,98,Sinopec Tianjin Refinery,China,Planned,CDU,2024-07-16,2024-09-30,50,No
11880,11880,357,Sapugaskanda Refinery,Sri Lanka,Planned,CDU,2024-07-15,2024-08-25,50,No
11881,11881,357,Sapugaskanda Refinery,Sri Lanka,Planned,Reformer,2024-07-15,2024-08-25,6,No
11807,11807,406,Joliet Refinery,United States,Unplanned,FCU,2024-07-15,2024-08-11,93,No
11808,11808,406,Joliet Refinery,United States,Unplanned,CDU,2024-07-15,2024-08-11,238,No
11809,11809,406,Joliet Refinery,United States,Unplanned,Reformer,2024-07-15,2024-08-11,49.5,No
11970,11970,414,Cenovus Toledo Refinery,United States,Unplanned,FCU,2024-07-15,2024-08-01,54,No
11836,11836,414,Cenovus Toledo Refinery,United States,Unplanned,FCU,2024-07-15,2024-07-24,54,No
11830,11830,402,Trainer Refinery,United States,Unplanned,FCU,2024-07-15,2024-07-16,48.4,No
11826,11826,23,Mozyr Refinery,Belarus,Unplanned,CDU,2024-07-14,2024-07-16,244,No
11827,11827,23,Mozyr Refinery,Belarus,Unplanned,FCU,2024-07-14,2024-07-16,38,No
11828,11828,23,Mozyr Refinery,Belarus,Unplanned,HCU,2024-07-14,2024-07-16,96.81,No
11829,11829,23,Mozyr Refinery,Belarus,Unplanned,Reformer,2024-07-14,2024-07-16,48,No
11189,11189,724,Liaoning Huajin Chemical Industry Yingkou Refinery,China,Planned,CDU,2024-07-10,2024-09-07,120,No
11190,11190,724,Liaoning Huajin Chemical Industry Yingkou Refinery,China,Planned,Coker,2024-07-10,2024-09-07,18,No
11191,11191,724,Liaoning Huajin Chemical Industry Yingkou Refinery,China,Planned,FCU,2024-07-10,2024-09-07,18,No
11192,11192,724,Liaoning Huajin Chemical Industry Yingkou Refinery,China,Planned,HCU,2024-07-10,2024-09-07,22,No
11193,11193,724,Liaoning Huajin Chemical Industry Yingkou Refinery,China,Planned,Reformer,2024-07-10,2024-09-07,32,No
11800,11800,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,CDU,2024-07-09,2024-07-16,632.98,No
11801,11801,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,Coker,2024-07-09,2024-07-16,30.69,No
11802,11802,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,FCU,2024-07-09,2024-07-16,129.99,No
11803,11803,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,HCU,2024-07-09,2024-07-16,150.4,No
11804,11804,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,Reformer,2024-07-09,2024-07-16,124.21,No
11822,11822,439,Valero Port Arthur Refinery,United States,Unplanned,CDU,2024-07-06,2024-07-11,385,No
11823,11823,439,Valero Port Arthur Refinery,United States,Unplanned,FCU,2024-07-06,2024-07-11,79.88,No
11824,11824,439,Valero Port Arthur Refinery,United States,Unplanned,HCU,2024-07-06,2024-07-11,117,No
11825,11825,439,Valero Port Arthur Refinery,United States,Unplanned,Coker,2024-07-06,2024-07-11,149.99,No
11798,11798,501,Paraguana Refinery,Venezuela,Unplanned,FCU,2024-07-05,2024-09-12,52,No
11204,11204,513,PetroChina Ningxia Petrochemical,China,Planned,CDU,2024-07-03,2024-08-31,100,No
11205,11205,513,PetroChina Ningxia Petrochemical,China,Planned,FCU,2024-07-03,2024-08-31,49.8,No
11206,11206,513,PetroChina Ningxia Petrochemical,China,Planned,Reformer,2024-07-03,2024-08-31,21,No
11867,11867,109,Barrancabermeja Refinery,Colombia,Planned,CDU,2024-07-01,2024-08-09,250,No
11695,11695,476,Sinclair Refinery,United States,Planned,HCU,2024-07-01,2024-08-01,11,No
11696,11696,476,Sinclair Refinery,United States,Planned,Reformer,2024-07-01,2024-08-01,10.72,No
11747,11747,327,TAIF Nizhnekamsk Refinery,Russia,Planned,CDU,2024-07-01,2024-07-31,182.39,No
11748,11748,327,TAIF Nizhnekamsk Refinery,Russia,Planned,FCU,2024-07-01,2024-07-31,19,No
11749,11749,327,TAIF Nizhnekamsk Refinery,Russia,Planned,HCU,2024-07-01,2024-07-31,70.2,No
11750,11750,327,TAIF Nizhnekamsk Refinery,Russia,Planned,Reformer,2024-07-01,2024-07-31,10,No
11796,11796,440,Total Port Arthur Refinery,United States,Unplanned,CDU,2024-07-01,2024-07-08,40,No
11868,11868,31,Cubatao Refinery,Brazil,Planned,CDU,2024-06-29,2024-09-08,162,No
11565,11565,14,Lytton Refinery,Australia,Planned,CDU,2024-06-29,2024-08-31,105.5,No
11566,11566,14,Lytton Refinery,Australia,Planned,FCU,2024-06-29,2024-08-31,36.15,No
11567,11567,14,Lytton Refinery,Australia,Planned,Reformer,2024-06-29,2024-08-31,26,No
11795,11795,224,Kashima (2) Refinery,Japan,Unplanned,CDU,2024-06-29,2024-07-11,168,No
11882,11882,462,Coffeyville Refinery,United States,Planned,CDU,2024-06-28,2024-07-15,132.03,No
11883,11883,462,Coffeyville Refinery,United States,Planned,FCU,2024-06-28,2024-07-15,32.1,No
11396,11396,227,Shikoku Refinery,Japan,Planned,CDU,2024-06-26,2024-07-19,32,No
11814,11814,575,ChemChina Changyi Petrochemical,China,Planned,CDU,2024-06-25,2024-12-25,160,No
11815,11815,575,ChemChina Changyi Petrochemical,China,Planned,Coker,2024-06-25,2024-12-25,30.1,No
11816,11816,575,ChemChina Changyi Petrochemical,China,Planned,FCU,2024-06-25,2024-12-25,49.5,No
11817,11817,575,ChemChina Changyi Petrochemical,China,Planned,Reformer,2024-06-25,2024-12-25,24,No
11292,11292,370,Tao-Yuan Refinery,Taiwan,Planned,FCU,2024-06-25,2024-10-05,50,No
11158,11158,227,Shikoku Refinery,Japan,Planned,CDU,2024-06-25,2024-07-13,106,No
11841,11841,213,San Nazzaro Refinery,Italy,Planned,CDU,2024-06-23,2024-09-02,200,No
11842,11842,213,San Nazzaro Refinery,Italy,Planned,FCU,2024-06-23,2024-09-02,33.96,No
11843,11843,213,San Nazzaro Refinery,Italy,Planned,HCU,2024-06-23,2024-09-02,75.2,No
11844,11844,213,San Nazzaro Refinery,Italy,Planned,Reformer,2024-06-23,2024-09-02,29,No
11699,11699,223,Hokkaido Refinery,Japan,Planned,CDU,2024-06-22,2024-09-17,142.5,No
11794,11794,255,Hengyuan Port Dickson Refinery,Malaysia,Unplanned,FCU,2024-06-20,2024-06-30,37.17,No
11780,11780,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-06-18,2024-08-23,50,No
11779,11779,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-06-17,2024-07-30,50,No
11785,11785,368,Mailiao Refinery,Taiwan,Unplanned,FCU,2024-06-17,2024-07-01,76,No
11781,11781,501,Paraguana Refinery,Venezuela,Unplanned,FCU,2024-06-16,2024-07-05,108,No
11818,11818,787,Panjin North Asphalt Fuel,China,Planned,CDU,2024-06-15,2024-09-12,40,No
11819,11819,787,Panjin North Asphalt Fuel,China,Planned,Coker,2024-06-15,2024-09-12,35,No
11820,11820,787,Panjin North Asphalt Fuel,China,Planned,FCU,2024-06-15,2024-09-12,50,No
11821,11821,787,Panjin North Asphalt Fuel,China,Planned,Reformer,2024-06-15,2024-09-12,15,No
11646,11646,781,Tianhong Refinery,China,Planned,CDU,2024-06-15,2024-08-30,100,No
11647,11647,781,Tianhong Refinery,China,Planned,Coker,2024-06-15,2024-08-30,25,No
11648,11648,781,Tianhong Refinery,China,Planned,FCU,2024-06-15,2024-08-30,25,No
11649,11649,781,Tianhong Refinery,China,Planned,Reformer,2024-06-15,2024-08-30,25,No
11778,11778,238,Yokkaichi Refinery,Japan,Unplanned,FCU,2024-06-15,2024-07-31,54.89,No
11494,11494,544,BORL Bina Refinery,India,Planned,Reformer,2024-06-15,2024-07-14,14,No
11655,11655,323,Novo Ufa Refinery,Russia,Planned,FCU,2024-06-14,2024-07-16,21.07,No
11656,11656,323,Novo Ufa Refinery,Russia,Planned,Reformer,2024-06-14,2024-07-16,47.73,No
11657,11657,323,Novo Ufa Refinery,Russia,Planned,CDU,2024-06-14,2024-07-16,73,No
11762,11762,296,Seosan Refinery,South Korea,Unplanned,FCU,2024-06-12,2024-06-22,52,No
11792,11792,206,Haifa Refinery,Israel,Planned,CDU,2024-06-10,2024-07-20,113,No
11642,11642,764,Dalian Jinyuan Petrochemical,China,Planned,CDU,2024-06-10,2024-07-19,44,No
11643,11643,764,Dalian Jinyuan Petrochemical,China,Planned,Coker,2024-06-10,2024-07-19,13,No
11644,11644,764,Dalian Jinyuan Petrochemical,China,Planned,FCU,2024-06-10,2024-07-19,20,No
11645,11645,764,Dalian Jinyuan Petrochemical,China,Planned,HCU,2024-06-10,2024-07-19,15,No
11760,11760,618,Aliaga Refinery,Turkey,Unplanned,HCU,2024-06-10,2024-07-10,63,No
11764,11764,24,Novopolotsk Refinery,Belarus,Planned,Reformer,2024-06-10,2024-06-23,18,No
11761,11761,225,Keihin Refinery,Japan,Unplanned,CDU,2024-06-10,2024-06-14,70,No
11782,11782,468,Mandan Refinery,United States,Planned,CDU,2024-06-08,2024-07-08,74,No
11783,11783,468,Mandan Refinery,United States,Planned,FCU,2024-06-08,2024-07-08,24.7,No
11784,11784,468,Mandan Refinery,United States,Planned,Reformer,2024-06-08,2024-07-08,11.5,No
11775,11775,309,Tuapse Refinery,Russia,Unplanned,CDU,2024-06-08,2024-06-28,240,No
11776,11776,309,Tuapse Refinery,Russia,Unplanned,Reformer,2024-06-08,2024-06-28,30,No
11759,11759,495,Torrance Refinery,United States,Planned,HCU,2024-06-08,2024-06-14,20.52,No
12005,12005,482,Marathon Anacortes Refinery,United States,Unplanned,Reformer,2024-06-07,2024-06-15,24.3,No
11852,11852,607,Novoshakhtinsk Refinery,Russia,Unplanned,CDU,2024-06-06,2024-08-02,100,No
11853,11853,607,Novoshakhtinsk Refinery,Russia,Unplanned,FCU,2024-06-06,2024-08-02,15,No
11854,11854,607,Novoshakhtinsk Refinery,Russia,Unplanned,Reformer,2024-06-06,2024-08-02,10,No
11743,11743,220,Cosmo Oil Chiba Refinery,Japan,Unplanned,CDU,2024-06-06,2024-07-16,75,No
11217,11217,67,PetroChina Dalian WEPEC Refinery,China,Planned,CDU,2024-06-05,2024-07-24,200,No
11387,11387,67,PetroChina Dalian WEPEC Refinery,China,Planned,FCU,2024-06-05,2024-07-24,54,No
11388,11388,67,PetroChina Dalian WEPEC Refinery,China,Planned,HCU,2024-06-05,2024-07-24,30,No
11389,11389,67,PetroChina Dalian WEPEC Refinery,China,Planned,Reformer,2024-06-05,2024-07-24,35,No
11789,11789,465,El Dorado (KS) Refinery,United States,Unplanned,Reformer,2024-06-05,2024-06-21,29.5,No
11755,11755,501,Paraguana Refinery,Venezuela,Unplanned,CDU,2024-06-05,2024-06-18,52,No
11753,11753,428,El Paso Refinery,United States,Unplanned,FCU,2024-06-03,2024-06-12,29.51,No
10876,10876,420,Beaumont Refinery,United States,Planned,CDU,2024-06-01,2024-07-21,180,No
10878,10878,420,Beaumont Refinery,United States,Planned,Coker,2024-06-01,2024-07-21,45.46,No
11756,11756,257,Salamanca Refinery,Mexico,Unplanned,FCU,2024-05-30,2024-06-15,40,No
11711,11711,668,Dongfang Hualong Refinery,China,Planned,Coker,2024-05-29,2024-08-19,17,No
11712,11712,668,Dongfang Hualong Refinery,China,Planned,FCU,2024-05-29,2024-08-19,20,No
11713,11713,668,Dongfang Hualong Refinery,China,Planned,HCU,2024-05-29,2024-08-19,12,No
11714,11714,668,Dongfang Hualong Refinery,China,Planned,Reformer,2024-05-29,2024-08-19,5,No
11710,11710,668,Dongfang Hualong Refinery,China,Planned,CDU,2024-05-28,2024-08-19,60,No
11774,11774,521,Dongming Petrochemical,China,Planned,CDU,2024-05-28,2024-06-30,44,No
11740,11740,181,Balikpapan Refinery,Indonesia,Unplanned,CDU,2024-05-25,2024-07-26,260,No
11244,11244,91,Sinopec Maoming Refinery,China,Planned,CDU,2024-05-25,2024-07-19,100,No
11746,11746,445,Sweeny Refinery,United States,Unplanned,Coker,2024-05-25,2024-06-30,70.7,No
11662,11662,311,Kirishi Refinery,Russia,Planned,CDU,2024-05-23,2024-06-09,160,No
11661,11661,318,Komsomolsk Refinery,Russia,Planned,CDU,2024-05-22,2024-06-05,114,No
11751,11751,388,Killingholme Refinery,United Kingdom,Planned,FCU,2024-05-20,2024-07-31,48,No
11752,11752,388,Killingholme Refinery,United Kingdom,Planned,Reformer,2024-05-20,2024-07-31,34,No
11728,11728,304,Sasolburg Refinery,South Africa,Planned,CDU,2024-05-20,2024-07-20,99.51,No
11729,11729,304,Sasolburg Refinery,South Africa,Planned,FCU,2024-05-20,2024-07-20,28.2,No
11730,11730,304,Sasolburg Refinery,South Africa,Planned,HCU,2024-05-20,2024-07-20,10.54,No
11731,11731,304,Sasolburg Refinery,South Africa,Planned,Reformer,2024-05-20,2024-07-20,22.49,No
